,bin,name,first_author,author_corresponding,counts,work_citedby
7902,5,Chemical Glycobiology and Therapeutic Applications,7,8,31,319
7903,5,Chemistry and Applications of Antimicrobial Polymers,1,8,16,494
7904,5,Chemistry and Applications of Fullerenes,0,0,1,10
7905,5,Chemistry and Applications of Metal-Organic Frameworks,0,0,8,245
7906,5,Chemistry and Biological Activities of Organotin Compounds,0,0,4,84
7907,5,Chemistry and Pharmacology of Amaryllidaceae Alkaloids,1,0,5,3
7908,5,Chemistry of Actinide and Lanthanide Elements,2,4,10,66
7909,5,Chemistry of Main Group Elements and Compounds,0,1,1,14
7910,5,Chemistry of Noble Gas Compounds and Interactions,0,1,1,0
7911,5,Chemistry of Pyrrolobenzodiazepines,0,0,1,8
7912,5,Chemometrics in Analytical Chemistry and Food Technology,0,0,1,0
7913,5,Chemotherapy-Induced Peripheral Neuropathy in Cancer Treatment,1,9,34,122
7914,5,Child Abuse and Traumatic Brain Injury,0,0,8,312
7915,5,Children's Literature and its Impact,1,1,1,0
7916,5,Children's Perceptions of Scientists and Engineers,1,1,6,4
7917,5,Chimeric Antigen Receptor T Cell Therapy,27,21,275,26672
7918,5,Chiral Separation in Chromatography,1,2,5,74
7919,5,Chiroptical Spectroscopy in Organic Compound Analysis,0,0,1,28
7920,5,Chitin Metabolism in Insects and Mammals,0,0,3,16
7921,5,Cholangiocarcinoma,20,14,183,5211
7922,5,Cholesterol Metabolism and Atherosclerosis,0,1,3,34
7923,5,Cholesterol-lowering Treatment,15,9,75,3560
7924,5,Cholinesterase Inhibitors in Neurodegenerative Diseases,2,3,3,36
7925,5,Christian Education and Church Leadership Studies,1,1,1,0
7926,5,Christian-Muslim Relations in Historical Context,2,2,2,3
7927,5,Chromatin Remodeling in Cancer and Development,3,2,8,196
7928,5,Chromium Bioremediation and Health Impacts,0,0,1,50
7929,5,Chronic Cerebral Hypoperfusion-Related Neurodegenerative Diseases,0,0,2,17
7930,5,Chronic Kidney Disease and Dialysis Treatment,13,12,64,1246
7931,5,Chronic Kidney Disease and its Implications,4,3,26,205
7932,5,Chronic Rhinosinusitis and Nasal Polyps,7,6,45,873
7933,5,Ciliopathies: Genetic Disorders Involving Primary Cilia,10,4,43,820
7934,5,Cinemeducation in Medical and Management Education,1,2,5,4
7935,5,Civil Rights Movement and Black Studies,5,3,8,26
7936,5,Civil and Religious Law in Europe,7,6,7,2
7937,5,Classification and Interventions for Cerebral Palsy,5,6,31,368
7938,5,Classification and Management of Odontogenic Tumors,1,2,6,68
7939,5,Classification and Management of Vasculitides,1,2,15,41
7940,5,Classification and Treatment of Cutaneous Lymphomas,8,11,53,645
7941,5,Classification and Treatment of Histiocytic Disorders,2,3,13,75
7942,5,Classification and Treatment of Vascular Anomalies,8,4,28,296
7943,5,Classification of Brain Tumor Type and Grade,2,0,23,197
7944,5,Click Chemistry in Chemical Biology and Drug Development,1,4,13,67
7945,5,Clientelism and Political Power in Latin America,3,2,3,24
7946,5,Climate Change Impacts on Forest Carbon Sequestration,0,0,1,37
7947,5,Climate Change and Environmental Science,1,1,1,0
7948,5,Climate Change and Literature Criticism,1,1,1,0
7949,5,Clinical Characteristics and Management of Sarcoidosis,6,1,21,68
7950,5,Clinical Characteristics of Deep Neck Infections,1,2,5,50
7951,5,Clinical Management of Tracheal and Airway Disorders,6,8,42,397
7952,5,Clinical Studies on Coronary Stents and Revascularization,26,15,179,3059
7953,5,Clinical and Molecular Aspects of Nocardiosis,0,0,2,10
7954,5,Clinical and Molecular Characteristics of Glomus Tumors,1,1,1,0
7955,5,Clinical and Pathological Aspects of Urachal Carcinoma,1,0,1,8
7956,5,Clinicopathology of Fibrous Tumors and Treatment Strategies,2,2,8,49
7957,5,Clostridium difficile Infection and Treatment,21,20,162,3060
7958,5,Cloud Computing and Big Data Technologies,0,0,2,0
7959,5,Cluster Algebras and Triangulated Categories,0,0,1,3
7960,5,Clustered Regularly Interspaced Short Palindromic Repeats and CRISPR-associated proteins,4,8,40,879
7961,5,Clustering of Time Series Data and Algorithms,2,0,8,48
7962,5,Cochlear Neuropathy and Hearing Loss Mechanisms,1,2,15,218
7963,5,Cognitive Mechanisms of Anxiety and Depression,3,3,25,428
7964,5,Cold War Feminism and Transnational Activism,1,1,1,2
7965,5,Collaboration and Dynamics in Wikipedia Research,1,1,4,21
7966,5,Collaborative Federalism and Governance in Commonwealth Nations,3,2,3,0
7967,5,Collaborative Governance in Public Administration and Management,2,1,2,59
7968,5,Collaborative Networks in Manufacturing and Organizations,1,0,1,0
7969,5,Collagen Structure and Applications,0,2,12,378
7970,5,Colloidal Particles in Complex Systems,0,0,2,39
7971,5,Colonialism and Post-Colonialism in Africa,1,1,1,0
7972,5,Color Psychology and Product Design,0,0,1,0
7973,5,Colorectal Cancer Research and Treatment,11,8,49,431
7974,5,Community Resilience to Natural Disasters,4,3,9,131
7975,5,Comparative Analysis of Networking Dynamics in the Middle East and Asia,0,1,1,47
7976,5,Comparative Analysis of Organic Agricultural Practices,0,0,1,5
7977,5,Comparison of Dacryocystorhinostomy Techniques and Outcomes,1,0,3,0
7978,5,Competition in Two-Sided Markets,0,1,1,49
7979,5,"Competition, Collusion, and Market Structure Dynamics",2,2,2,6
7980,5,Complications and Management of Stoma-related Issues,0,0,2,30
7981,5,Complications and Techniques in Thyroid Surgery,2,2,7,128
7982,5,Complications of Gallstone Disease,1,1,6,12
7983,5,Composition and Health Effects of Human Milk,9,9,45,1159
7984,5,Compositional and Nutritional Aspects of Camel Milk,1,1,1,0
7985,5,Comprehensive Approach to School Health Promotion,2,2,7,31
7986,5,Comprehensive Integration of Single-Cell Transcriptomic Data,9,13,44,1667
7987,5,Computational Methods in Drug Discovery,8,7,41,388
7988,5,Computational Modeling of Visual Saliency Detection,0,0,2,183
7989,5,Computational Principles of Motor Control and Learning,1,2,10,140
7990,5,Computational Text Analysis in Social Sciences,2,1,3,14
7991,5,Computational Thinking in Education,1,0,3,8
7992,5,Computer Graphics and Visualization Techniques,2,3,13,0
7993,5,Conducting Polymer Research,0,1,2,9
7994,5,Conflict Reconstruction and State-Building in Central Asia,0,0,1,5
7995,5,Conflict and State Building in Myanmar,2,1,2,0
7996,5,Congenital Coronary Artery Anomalies and Their Management,1,0,4,12
7997,5,Consequences of Mortgage Credit Expansion and Housing Market Dynamics,6,1,17,132
7998,5,Conservation and Management of Satoyama Landscapes in Japan,0,0,5,0
7999,5,Conservation of Sharks and Rays,1,0,3,12
8000,5,Constitutional Rights and Legal Theory in Latin America,4,4,4,2
8001,5,Construction of Bureaucracies and Political Dynamics,1,1,1,0
8002,5,Constructions of Masculinity and Men's Well-being,0,2,5,157
8003,5,Consumer Behavior in Brand Consumption and Identification,3,4,8,47
8004,5,Contemporary American Jewish Identity Studies,1,1,1,0
8005,5,Contemporary Art and Aesthetics Theory,1,1,1,0
8006,5,Content Validity in Educational Technology and Health Research,1,1,1,14
8007,5,Content-Centric Networking for Information Delivery,0,0,2,10
8008,5,Contraception and Unintended Pregnancy Prevention,18,23,106,1007
8009,5,Contribution of Primary Care to Health Systems and Health,5,6,19,247
8010,5,Contributions of Paul Ehrlich to Translational Medicine,0,1,1,0
8011,5,Coopetition in Business Networks and Innovation,2,1,2,7
8012,5,Coordination and Information Sharing in Supply Chains,2,1,5,254
8013,5,Copper and Zinc in Health and Disease,5,6,36,875
8014,5,Corneal Tissue Engineering and Regeneration,0,0,1,2
8015,5,Coronavirus Disease 2019,30,29,316,27999
8016,5,Coronavirus Disease 2019 Research,39,34,407,78229
8017,5,Corporate Governance and Financial Performance,6,3,13,377
8018,5,Corporate Human Rights Obligations and Responsibilities,2,2,2,0
8019,5,Corporate Social Responsibility and Financial Performance,0,0,1,7
8020,5,Corrosion Behavior of Nickel-Aluminium Bronze Alloys,0,0,5,0
8021,5,Corynebacterium Infections and Tetanus,1,0,4,2
8022,5,Cosmological Parameters and Dark Energy,0,0,1,1
8023,5,Craftivism and Handicraft Culture,1,1,1,2
8024,5,Craniofacial Reconstruction Techniques,2,1,2,11
8025,5,Criminal Procedure and Human Rights,0,0,14,0
8026,5,Crisis Communication and Social Media Use,1,0,1,8
8027,5,Crisis Resolution and Home Treatment Teams in Mental Health,1,0,2,0
8028,5,Critical Hermeneutics and Interpretation Studies,1,1,1,0
8029,5,Critical Race Theory in Education,2,2,2,1
8030,5,Critical Theory and Social Pathologies,0,0,1,0
8031,5,Critique of Political Economy and Capitalist Development,1,1,1,2
8032,5,Cross-Border Regions in Europe and North America,0,0,10,0
8033,5,Crowdsourcing for Research and Data Collection,2,0,7,167
8034,5,Cryo-Electron Microscopy Techniques,0,0,2,14
8035,5,Cryogenic Fluid Storage and Management,1,0,1,0
8036,5,Cultivar Evaluation and Mega-Environment Investigation,0,0,1,0
8037,5,Cultural Capital and Social Class in Education,3,3,5,11
8038,5,Cultural Evolution and Language Development,6,5,10,259
8039,5,Cultural Psychology and Values Research,1,1,4,57
8040,5,Cultural Studies and Critical Theory,1,1,1,0
8041,5,Cultural Transfer and Artistic Exchange in Europe,2,2,2,0
8042,5,Cultural and Social Dynamics in the Caribbean Region,1,1,1,2
8043,5,Cultural and Societal Impact of Zombies,1,1,1,0
8044,5,Curriculum Alignment and Educational Objectives,1,1,3,1
8045,5,Customer Equity Management and Prediction,1,0,1,0
8046,5,"Customer Relationships, Behavior, and Loyalty",0,1,2,27
8047,5,Cutaneous Adnexal Neoplasms and Related Syndromes,2,2,11,57
8048,5,Cutaneous Manifestations of COVID-19: A Comprehensive Review,0,0,6,243
8049,5,Cyberbiosecurity and Legal Implications of AI Technology,2,2,12,0
8050,5,Cybercrime and Dark Web Activities,0,0,11,12
8051,5,Cyberloafing in the Workplace,1,1,1,11
8052,5,Cyclin-Dependent Kinase 4/6 Inhibitors in Breast Cancer,3,1,24,551
8053,5,Cyclooxygenase-2 Inhibitors in Inflammation and Cancer,6,9,32,694
8054,5,DNA Nanotechnology and Bioanalytical Applications,11,24,67,3071
8055,5,"DNA Topoisomerases: Structure, Function, and Inhibition",3,5,9,240
8056,5,Data Mining Techniques and Applications,1,0,2,8
8057,5,Data Quality Assessment and Improvement,4,0,13,56
8058,5,Data Sharing and Stewardship in Science,0,0,25,0
8059,5,Data-Driven Decision Making in Education,0,0,1,0
8060,5,Data-Driven Decision-Making in Smart Manufacturing Systems,1,1,1,0
8061,5,Deep Brain Stimulation for Neurological Disorders,55,41,288,7319
8062,5,Deep Learning Applications in Healthcare,3,2,27,815
8063,5,Deep Learning in Computer Vision and Image Recognition,6,16,92,5405
8064,5,Deep Learning in Medical Image Analysis,17,4,90,7716
8065,5,Deformations and Structures of Hom-Lie Algebras,0,0,1,0
8066,5,Democratization and Decentralization in Indonesia,4,4,4,23
8067,5,Dental Anxiety and Anesthetic Management in Dentistry,1,1,1,0
8068,5,Depoliticisation in British Politics and Society,1,1,2,0
8069,5,Design and Control of Soft Robotic Systems,0,0,3,2
8070,5,Design and Control of Warehouse Operations,1,0,1,0
8071,5,Design for Manufacture and Assembly in Manufacturing,0,0,5,0
8072,5,Detection and Impact of Oil Spills,1,1,4,48
8073,5,Detection and Management of Retinal Diseases,3,1,19,119
8074,5,Detection and Prevention of Phishing Attacks,1,0,4,18
8075,5,Determinants of Credit Risk in Financial Markets,0,1,2,33
8076,5,Determinants of Health Care Expenditure and Longevity,5,2,10,33
8077,5,Deuterium Incorporation in Pharmaceutical Research,4,2,15,6
8078,5,Developing Evidence-Informed Supply Chain Management Knowledge,1,1,2,20
8079,5,Development and Application of Grounded Theory Methodology,1,1,4,444
8080,5,Development and Applications of Radiopharmaceuticals,1,1,19,143
8081,5,Development and Care of Infant Skin,1,1,5,36
8082,5,Development and Disorders of Fetal Brain,1,1,2,20
8083,5,Development and Evaluation of Clinical Guidelines,3,3,10,58
8084,5,Development and Impact of Astronomy Throughout History,1,1,1,0
8085,5,Development of Expert Performance in Sports Psychology,0,0,1,14
8086,5,Development of Narrative Identity in Emerging Adulthood,10,14,43,1438
8087,5,Development of Numerical Cognition and Mathematics Abilities,4,7,16,196
8088,5,Development of Reading Skills and Dyslexia,1,1,5,48
8089,5,Development of Theory of Mind in Children,4,5,13,365
8090,5,Developmental Origins of Adult Health and Disease,20,23,159,6244
8091,5,Developmental Perspective on Motor Skill Competence,2,9,9,69
8092,5,Developmental Pharmacology in Pediatric Drug Use,8,7,29,93
8093,5,"Diabetes, Oxidative Stress, and Antioxidants",0,0,1,13
8094,5,Diagnosis and Management of Abdominal Tuberculosis,2,0,4,0
8095,5,Diagnosis and Management of Adrenal Insufficiency,2,1,9,178
8096,5,Diagnosis and Management of Alzheimer's Disease,28,28,198,3137
8097,5,Diagnosis and Management of Aortic Diseases,25,28,117,3141
8098,5,Diagnosis and Management of Appendicitis,6,3,30,419
8099,5,Diagnosis and Management of Arrhythmogenic Right Ventricular Cardiomyopathy,12,9,48,509
8100,5,Diagnosis and Management of Biliary Tract Disorders,17,15,84,652
8101,5,Diagnosis and Management of Cardiac Tumors,4,2,17,25
8102,5,Diagnosis and Management of Carpal Tunnel Syndrome,5,3,23,480
8103,5,Diagnosis and Management of Cerebral Vein Thrombosis,8,6,55,653
8104,5,Diagnosis and Management of Chronic Cough,2,7,16,64
8105,5,Diagnosis and Management of Chylothorax and Chylous Ascites,0,0,1,2
8106,5,Diagnosis and Management of Congenital Diaphragmatic Hernia,15,9,60,421
8107,5,Diagnosis and Management of Dry Eye Disease,1,1,5,170
8108,5,Diagnosis and Management of Ectopic Pregnancy,1,0,7,12
8109,5,Diagnosis and Management of Endometriosis,5,5,28,144
8110,5,Diagnosis and Management of Eosinophilic Esophagitis,3,0,26,45
8111,5,Diagnosis and Management of Facial Paralysis,3,2,12,7
8112,5,Diagnosis and Management of Fetal and Neonatal Tumors,1,2,7,81
8113,5,Diagnosis and Management of Fibromyalgia Syndrome,4,2,15,126
8114,5,Diagnosis and Management of Food Allergy,6,8,32,1222
8115,5,Diagnosis and Management of Fungal Infections,9,4,63,1104
8116,5,Diagnosis and Management of Gastroesophageal Reflux Disease,7,8,65,469
8117,5,Diagnosis and Management of Gastrointestinal Bleeding,3,2,18,127
8118,5,Diagnosis and Management of Gestational Trophoblastic Disease,0,0,1,15
8119,5,Diagnosis and Management of Hereditary Hemorrhagic Telangiectasia,0,0,5,20
8120,5,Diagnosis and Management of Hypertrophic Cardiomyopathy,1,0,12,281
8121,5,Diagnosis and Management of Hyponatremia,2,1,12,220
8122,5,Diagnosis and Management of IgG4-Related Disease,0,1,6,934
8123,5,Diagnosis and Management of Kawasaki Disease,6,5,56,4576
8124,5,Diagnosis and Management of Liver Diseases,3,12,29,378
8125,5,Diagnosis and Management of Otitis Media,3,3,11,107
8126,5,Diagnosis and Management of Pancreatitis,11,12,75,871
8127,5,Diagnosis and Management of Pericardial Diseases,4,0,11,33
8128,5,Diagnosis and Management of Pituitary Disorders,8,16,55,1014
8129,5,Diagnosis and Management of Pleural Diseases,2,4,11,33
8130,5,Diagnosis and Management of Polycystic Ovary Syndrome,8,7,33,190
8131,5,Diagnosis and Management of Sjögren's Syndrome,3,0,10,169
8132,5,Diagnosis and Management of Syncope,8,7,28,111
8133,5,Diagnosis and Management of Temporomandibular Disorders,2,3,13,191
8134,5,Diagnosis and Management of Urticaria,0,0,1,51
8135,5,Diagnosis and Management of Wernicke-Korsakoff Syndrome,0,0,6,69
8136,5,Diagnosis and Pathogenesis of Multiple Sclerosis,5,7,23,224
8137,5,Diagnosis and Treatment of Bladder Cancer,16,9,154,1602
8138,5,Diagnosis and Treatment of Carotid Artery Disease,21,16,108,1725
8139,5,Diagnosis and Treatment of Diverticulitis,1,2,14,172
8140,5,Diagnosis and Treatment of Gastrointestinal Stromal Tumors,5,8,37,452
8141,5,Diagnosis and Treatment of Heart Failure,16,10,95,2355
8142,5,Diagnosis and Treatment of Lung Cancer,14,11,95,2118
8143,5,Diagnosis and Treatment of Multiple Myeloma,72,50,634,18602
8144,5,Diagnosis and Treatment of Patent Ductus Arteriosus,2,2,6,316
8145,5,Diagnosis and Treatment of Primary Central Nervous System Lymphoma,3,1,19,111
8146,5,Diagnosis and Treatment of Prosthetic Joint Infections,4,3,18,219
8147,5,Diagnosis and Treatment of Pulmonary Hypertension,9,8,52,702
8148,5,Diagnosis and Treatment of Renal Artery Stenosis,9,8,69,878
8149,5,Diagnosis and Treatment of Retinopathy of Prematurity,4,3,18,472
8150,5,Diagnosis and Treatment of Spinal Infections,3,4,9,30
8151,5,Diagnosis and Treatment of Synovial Disorders,1,1,3,54
8152,5,Diagnosis and Treatment of Voice Disorders,5,5,15,235
8153,5,"Diagnosis, Treatment, and Epidemiology of Nontuberculous Mycobacterial Diseases",8,4,23,260
8154,5,Diagnostic Approach to Fever of Unknown Origin,4,1,13,68
8155,5,Diagnostic Methods for COVID-19 Detection,11,16,101,4108
8156,5,Dialogue Act Modeling for Spoken Language Systems,6,1,13,104
8157,5,Diamond Nanotechnology and Applications,0,1,2,2
8158,5,Diffusion Magnetic Resonance Imaging,13,21,106,2370
8159,5,Digital Epidemiology and Disease Surveillance,10,6,43,1148
8160,5,Digital Humanities in Literary Studies,2,2,5,3
8161,5,Digital Mental Health Interventions and Efficacy,5,3,22,766
8162,5,Digital Rights Management Architectures and Technologies,1,1,3,24
8163,5,Digital Soil Mapping Techniques,1,1,1,0
8164,5,Dignity Therapy in Palliative Care,2,1,5,1
8165,5,Dimensions and Applications of Employability in Higher Education,1,0,1,5
8166,5,Dimensions and Consequences of Workaholism,2,2,5,56
8167,5,Dioxygen Activation at Metalloenzyme Active Sites,0,0,8,432
8168,5,Disaster Management and Urban Resilience Strategies,1,1,1,2
8169,5,Disaster Response and Public Health Preparedness,11,9,48,715
8170,5,Discourse Analysis and Cultural Communication Patterns,1,1,3,0
8171,5,Discrete Choice Models in Economics and Health Care,0,3,3,33
8172,5,Diseases Related to Blood Group Variants,17,27,125,3615
